idquiz,idEstudiante,idQuestion,FechQuiz,Respuesta,Audit
3702,1000633715,23,2017-10-19,b,"2017-10-19 14:37:40"
3703,1000633715,28,2017-10-19,a,"2017-10-19 14:37:49"
3703,1000903343,27,2017-10-20,c,"2017-10-20 14:58:48"
3703,1005543335,28,2017-10-19,a,"2017-10-19 07:15:12"
3704,1000903352,39,2017-10-20,a,"2017-10-20 14:58:49"
3705,1000633715,17,2017-10-19,f,"2017-10-19 14:37:54"
3705,1001131771,25,2017-10-20,b,"2017-10-20 14:58:49"
3706,1000633715,11,2017-10-19,b,"2017-10-19 14:37:57"
3706,1005543335,27,2017-10-19,c,"2017-10-19 07:15:29"
3706,1007222127,24,2017-10-20,b,"2017-10-20 14:58:49"
3707,1000895348,3,2017-10-20,c,"2017-10-20 14:58:51"
3707,1007865786,39,2017-10-19,a,"2017-10-19 14:38:00"
3708,1000633715,19,2017-10-19,b,"2017-10-19 14:38:02"
3708,1005543335,32,2017-10-19,b,"2017-10-19 07:15:42"
3708,98062364203,24,2017-10-20,c,"2017-10-20 14:58:52"
3709,1000887535,27,2017-10-20,c,"2017-10-20 14:58:53"
3709,1193197820,5,2017-10-19,b,"2017-10-19 07:15:58"
3709,99080603530,6,2017-10-19,c,"2017-10-19 14:38:12"
3710,1000538610,2,2017-10-19,c,"2017-10-19 14:38:21"
3710,1216728374,28,2017-10-20,b,"2017-10-20 14:58:53"
3711,1000633715,30,2017-10-19,c,"2017-10-19 14:38:21"
3711,1007242738,22,2017-10-20,a,"2017-10-20 14:58:53"
3711,1007315994,2,2017-10-20,c,"2017-10-20 17:15:27"
3712,1000203100,11,2017-10-20,b,"2017-10-20 14:58:54"
3712,1000206570,23,2017-10-20,b,"2017-10-20 17:15:37"
3712,1000633715,24,2017-10-19,a,"2017-10-19 14:38:25"
3713,1000085461,7,2017-10-20,c,"2017-10-20 14:58:56"
3713,1000538610,3,2017-10-19,c,"2017-10-19 14:38:27"
3713,1007315994,5,2017-10-20,a,"2017-10-20 17:15:50"
3714,1000206570,1,2017-10-20,b,"2017-10-20 17:15:52"
3714,1001133021,13,2017-10-20,b,"2017-10-20 14:58:56"
3714,99050211815,38,2017-10-19,b,"2017-10-19 14:38:27"
3715,1000206570,24,2017-10-20,a,"2017-10-20 17:16:04"
3715,1000633715,29,2017-10-19,a,"2017-10-19 14:38:34"
3715,1193197820,17,2017-10-19,b,"2017-10-19 07:17:33"
3715,192791487,19,2017-10-20,b,"2017-10-20 14:58:57"
3716,1000206570,11,2017-10-20,b,"2017-10-20 17:16:17"
3716,1000538610,17,2017-10-19,f,"2017-10-19 14:38:35"
3716,1001132887,19,2017-10-19,b,"2017-10-19 07:17:37"
3716,1007578916,7,2017-10-20,c,"2017-10-20 14:58:58"
3717,1000633715,16,2017-10-19,e,"2017-10-19 14:38:40"
3717,1007315994,8,2017-10-20,b,"2017-10-20 17:16:22"
3717,99112002010,10,2017-10-20,c,"2017-10-20 14:58:58"
3718,1000206570,18,2017-10-20,c,"2017-10-20 17:16:28"
3718,1000406691,1,2017-10-20,b,"2017-10-20 14:59:00"
3718,1000633715,37,2017-10-19,b,"2017-10-19 14:38:44"
3719,1000633715,12,2017-10-19,b,"2017-10-19 14:38:47"
3719,1001131368,6,2017-10-20,c,"2017-10-20 14:59:01"
3719,1007315994,3,2017-10-20,c,"2017-10-20 17:16:54"
3719,1193197820,35,2017-10-19,a,"2017-10-19 07:18:09"
3720,1000295499,1,2017-10-20,b,"2017-10-20 14:59:02"
3720,1000538610,34,2017-10-19,a,"2017-10-19 14:38:48"
3720,1127047437,16,2017-10-20,e,"2017-10-20 17:16:58"
3721,1000206570,27,2017-10-20,b,"2017-10-20 17:17:19"
3721,1000444172,15,2017-10-20,d,"2017-10-20 14:59:02"
3721,1001132887,18,2017-10-19,c,"2017-10-19 07:18:15"
3722,1000206570,6,2017-10-20,c,"2017-10-20 17:17:32"
3722,1000538610,22,2017-10-19,a,"2017-10-19 14:38:55"
3722,1007239315,13,2017-10-20,b,"2017-10-20 14:59:03"
3723,1000101181,21,2017-10-20,a,"2017-10-20 14:59:03"
3723,1000633715,7,2017-10-19,c,"2017-10-19 14:38:56"
3723,1005543335,5,2017-10-19,c,"2017-10-19 07:18:22"
3723,99070612603,36,2017-10-20,a,"2017-10-20 17:17:47"
3724,1000206570,9,2017-10-20,b,"2017-10-20 17:17:50"
3724,1000633715,9,2017-10-19,b,"2017-10-19 14:39:00"
3724,1000887535,3,2017-10-20,c,"2017-10-20 14:59:04"
3724,1001132887,20,2017-10-19,a,"2017-10-19 07:18:24"
3725,1000644440,3,2017-10-20,c,"2017-10-20 14:59:05"
3725,1193224013,35,2017-10-20,b,"2017-10-20 17:18:16"
3726,1000085461,24,2017-10-20,a,"2017-10-20 14:59:05"
3726,1000538610,16,2017-10-19,e,"2017-10-19 14:39:05"
3726,1005543335,11,2017-10-19,b,"2017-10-19 07:18:31"
3726,1127047437,27,2017-10-20,c,"2017-10-20 17:18:25"
3727,1193156481,13,2017-10-20,a,"2017-10-20 17:18:30"
3727,1193197820,10,2017-10-19,b,"2017-10-19 07:18:36"
3727,99080603530,39,2017-10-19,b,"2017-10-19 14:39:07"
3728,1000538610,28,2017-10-19,a,"2017-10-19 14:39:15"
3728,1007242738,10,2017-10-20,c,"2017-10-20 14:59:11"
3728,1007315994,35,2017-10-20,a,"2017-10-20 17:18:46"
3728,1193197820,26,2017-10-19,c,"2017-10-19 07:19:03"
3729,1000887535,31,2017-10-20,a,"2017-10-20 14:59:11"
3729,1005543335,37,2017-10-19,b,"2017-10-19 07:19:40"
3729,99050211815,3,2017-10-19,c,"2017-10-19 14:39:21"
3729,99070612603,28,2017-10-20,a,"2017-10-20 17:18:50"
3730,1000538610,13,2017-10-19,b,"2017-10-19 14:39:21"
3730,1005543335,12,2017-10-19,b,"2017-10-19 07:19:45"
3730,1007315994,25,2017-10-20,a,"2017-10-20 17:18:58"
3730,99112002010,5,2017-10-20,b,"2017-10-20 14:59:11"
3731,1000206570,37,2017-10-20,a,"2017-10-20 17:19:29"
3731,1000406691,7,2017-10-20,a,"2017-10-20 14:59:12"
3731,1000538610,39,2017-10-19,a,"2017-10-19 14:39:28"
3731,1005543335,15,2017-10-19,d,"2017-10-19 07:19:52"
3732,1005543335,23,2017-10-19,b,"2017-10-19 07:20:02"
3732,1193224013,2,2017-10-20,d,"2017-10-20 17:19:34"
3732,99050211815,16,2017-10-19,e,"2017-10-19 14:39:28"
3732,99100508865,9,2017-10-20,b,"2017-10-20 14:59:12"
3733,1000206570,19,2017-10-20,b,"2017-10-20 17:19:41"
3733,1001132887,1,2017-10-19,b,"2017-10-19 07:20:04"
3733,1007411543,28,2017-10-19,a,"2017-10-19 14:39:30"
3733,1007666787,4,2017-10-20,c,"2017-10-20 14:59:12"
3734,1000395753,31,2017-10-20,c,"2017-10-20 17:19:45"
3734,1000887895,10,2017-10-20,c,"2017-10-20 14:59:13"
3734,1005543335,8,2017-10-19,b,"2017-10-19 07:20:07"
3735,1000206570,25,2017-10-20,b,"2017-10-20 17:19:54"
3735,1000633715,39,2017-10-19,a,"2017-10-19 14:39:34"
3735,1000895348,38,2017-10-20,b,"2017-10-20 14:59:13"
3735,1005543335,1,2017-10-19,b,"2017-10-19 07:20:14"
3736,1000206570,2,2017-10-20,c,"2017-10-20 17:20:04"
3736,1000538610,32,2017-10-19,b,"2017-10-19 14:39:37"
3736,1193197820,3,2017-10-19,c,"2017-10-19 07:20:31"
3737,1000395753,30,2017-10-20,d,"2017-10-20 17:20:13"
3737,1001133021,19,2017-10-20,b,"2017-10-20 14:59:17"
3737,1005543335,33,2017-10-19,d,"2017-10-19 07:20:31"
3738,1000099443,35,2017-10-20,a,"2017-10-20 14:59:17"
3738,1000395753,25,2017-10-20,a,"2017-10-20 17:20:31"
3738,1000538610,4,2017-10-19,c,"2017-10-19 14:39:44"
3738,1005543335,9,2017-10-19,b,"2017-10-19 07:20:42"
3739,1000206570,8,2017-10-20,b,"2017-10-20 17:20:34"
3739,1000538610,38,2017-10-19,a,"2017-10-19 14:39:50"
3739,1001132887,11,2017-10-19,b,"2017-10-19 07:20:50"
3739,1007242738,11,2017-10-20,b,"2017-10-20 14:59:17"
3740,1001131368,23,2017-10-20,b,"2017-10-20 14:59:18"
3740,1007865786,5,2017-10-19,a,"2017-10-19 14:39:53"
3740,1017245343,2,2017-10-19,c,"2017-10-19 07:21:01"
3740,1193224013,7,2017-10-20,d,"2017-10-20 17:20:37"
3741,1000538610,37,2017-10-19,b,"2017-10-19 14:39:56"
3741,1127047437,25,2017-10-20,b,"2017-10-20 17:20:42"
3741,1193197820,28,2017-10-19,a,"2017-10-19 07:21:13"
3741,99112002010,37,2017-10-20,a,"2017-10-20 14:59:19"
3742,1000206570,16,2017-10-20,e,"2017-10-20 17:20:46"
3742,1000408952,28,2017-10-20,a,"2017-10-20 14:59:21"
3742,1000538610,7,2017-10-19,c,"2017-10-19 14:40:02"
3742,1017245343,16,2017-10-19,e,"2017-10-19 07:21:21"
3743,1000098814,29,2017-10-20,a,"2017-10-20 14:59:21"
3743,1000538610,8,2017-10-19,b,"2017-10-19 14:40:09"
3743,1005543335,34,2017-10-19,a,"2017-10-19 07:21:24"
3743,1193156481,24,2017-10-20,a,"2017-10-20 17:21:00"
3744,1000085461,9,2017-10-20,b,"2017-10-20 14:59:21"
3744,1007315994,40,2017-10-20,b,"2017-10-20 17:21:07"
3744,1007411543,26,2017-10-19,c,"2017-10-19 14:40:12"
3744,1017245343,24,2017-10-19,a,"2017-10-19 07:21:29"
3745,1000538610,15,2017-10-19,d,"2017-10-19 14:40:16"
3745,1005543335,24,2017-10-19,a,"2017-10-19 07:21:37"
3745,1127047437,23,2017-10-20,b,"2017-10-20 17:21:13"
3745,99092003180,31,2017-10-20,a,"2017-10-20 14:59:22"
3746,1017245343,31,2017-10-19,a,"2017-10-19 07:21:40"
3746,1193156481,31,2017-10-20,a,"2017-10-20 17:21:29"
3746,99050211815,29,2017-10-19,a,"2017-10-19 14:40:25"
3746,99100508865,14,2017-10-20,b,"2017-10-20 14:59:22"
3747,1000395753,34,2017-10-20,a,"2017-10-20 17:21:32"
3747,1000538610,31,2017-10-19,a,"2017-10-19 14:40:26"
3747,1000887535,30,2017-10-20,a,"2017-10-20 14:59:24"
3747,1193197820,16,2017-10-19,e,"2017-10-19 07:21:41"
3748,1000203100,17,2017-10-20,f,"2017-10-20 14:59:26"
3748,1005543335,19,2017-10-19,b,"2017-10-19 07:21:43"
3748,1193224013,18,2017-10-20,c,"2017-10-20 17:21:44"
3748,99080603530,23,2017-10-19,b,"2017-10-19 14:40:29"
3749,1000887535,25,2017-10-20,b,"2017-10-20 14:59:27"
3749,1017245343,21,2017-10-19,a,"2017-10-19 07:21:46"
3749,99073112920,36,2017-10-20,a,"2017-10-20 17:21:50"
3750,1000406691,26,2017-10-20,c,"2017-10-20 14:59:28"
3750,1017245343,40,2017-10-19,b,"2017-10-19 07:21:50"
3750,1193224013,26,2017-10-20,a,"2017-10-20 17:22:10"
3751,1000444172,13,2017-10-20,b,"2017-10-20 14:59:29"
3751,1000633715,40,2017-10-19,a,"2017-10-19 14:40:54"
3751,1005543335,2,2017-10-19,c,"2017-10-19 07:21:56"
3751,1007315994,34,2017-10-20,a,"2017-10-20 17:22:34"
3752,1000206570,35,2017-10-20,a,"2017-10-20 17:22:41"
3752,1000633715,26,2017-10-19,c,"2017-10-19 14:40:58"
3752,1000887535,21,2017-10-20,c,"2017-10-20 14:59:30"
3752,1017245343,14,2017-10-19,b,"2017-10-19 07:21:57"
3753,1000633715,25,2017-10-19,b,"2017-10-19 14:41:02"
3753,1017245343,20,2017-10-19,a,"2017-10-19 07:22:02"
3753,1193156481,22,2017-10-20,a,"2017-10-20 17:22:42"
3753,99100508865,17,2017-10-20,f,"2017-10-20 14:59:30"
3754,1005543335,13,2017-10-19,c,"2017-10-19 07:22:05"
3754,1007865786,9,2017-10-19,b,"2017-10-19 14:41:03"
3754,99070612603,8,2017-10-20,c,"2017-10-20 17:22:55"
3754,99092003180,17,2017-10-20,f,"2017-10-20 14:59:31"
3755,1000395753,29,2017-10-20,a,"2017-10-20 17:22:59"
3755,1000564568,8,2017-10-20,c,"2017-10-20 14:59:31"
3755,1193197820,21,2017-10-19,c,"2017-10-19 07:22:09"
3756,1000395753,12,2017-10-20,b,"2017-10-20 17:23:11"
3756,1000633715,6,2017-10-19,c,"2017-10-19 14:41:10"
3756,1000895348,14,2017-10-20,a,"2017-10-20 14:59:32"
3756,1017245343,33,2017-10-19,d,"2017-10-19 07:22:13"
3757,1000902660,40,2017-10-20,a,"2017-10-20 14:59:32"
3757,1005543335,31,2017-10-19,a,"2017-10-19 07:22:16"
3757,1007315994,9,2017-10-20,a,"2017-10-20 17:23:11"
3757,1007865786,11,2017-10-19,b,"2017-10-19 14:41:15"
3758,1000206570,34,2017-10-20,a,"2017-10-20 17:23:15"
3758,1000639824,37,2017-10-20,b,"2017-10-20 14:59:33"
3758,1193197820,14,2017-10-19,b,"2017-10-19 07:22:23"
3759,1017245343,4,2017-10-19,c,"2017-10-19 07:22:24"
3759,99073112920,13,2017-10-20,c,"2017-10-20 17:23:16"
3759,99080603530,30,2017-10-19,c,"2017-10-19 14:41:31"
3759,99100508865,20,2017-10-20,a,"2017-10-20 14:59:34"
3760,1000895348,9,2017-10-20,b,"2017-10-20 14:59:36"
3760,1193197820,36,2017-10-19,a,"2017-10-19 07:22:29"
3760,99070612603,3,2017-10-20,a,"2017-10-20 17:23:19"
3760,99080603530,20,2017-10-19,a,"2017-10-19 14:41:41"
3761,1007865786,25,2017-10-19,b,"2017-10-19 14:41:41"
3761,1017245343,7,2017-10-19,c,"2017-10-19 07:22:31"
3761,1193224013,6,2017-10-20,b,"2017-10-20 17:23:19"
3762,1000206570,36,2017-10-20,a,"2017-10-20 17:23:26"
3762,1001131368,16,2017-10-20,e,"2017-10-20 14:59:38"
3762,1004960219,26,2017-10-19,c,"2017-10-19 14:41:50"
3762,1017245343,17,2017-10-19,f,"2017-10-19 07:22:43"
3763,1000101181,36,2017-10-20,b,"2017-10-20 14:59:39"
3763,1000395753,10,2017-10-20,c,"2017-10-20 17:23:26"
3763,1017245343,36,2017-10-19,a,"2017-10-19 07:22:49"
3763,99080603530,12,2017-10-19,b,"2017-10-19 14:41:50"
3764,1007315994,15,2017-10-20,d,"2017-10-20 17:23:29"
3764,1007411543,36,2017-10-19,a,"2017-10-19 14:41:59"
3764,1193197820,31,2017-10-19,a,"2017-10-19 07:22:53"
3764,99112002010,9,2017-10-20,b,"2017-10-20 14:59:39"
3765,1005543335,40,2017-10-19,b,"2017-10-19 07:22:53"
3765,1127047437,34,2017-10-20,a,"2017-10-20 17:23:39"
3765,1192735387,8,2017-10-20,b,"2017-10-20 14:59:39"
3766,1000903352,24,2017-10-20,c,"2017-10-20 14:59:40"
3766,1007315994,13,2017-10-20,b,"2017-10-20 17:23:41"
3766,1007865786,26,2017-10-19,c,"2017-10-19 14:42:00"
3766,1017245343,13,2017-10-19,b,"2017-10-19 07:22:53"
3767,1000295499,34,2017-10-20,c,"2017-10-20 14:59:42"
3767,1005543335,26,2017-10-19,c,"2017-10-19 07:23:01"
3767,1193224013,11,2017-10-20,b,"2017-10-20 17:23:46"
3768,1007865786,33,2017-10-19,d,"2017-10-19 14:42:16"
3768,1017245343,5,2017-10-19,a,"2017-10-19 07:23:02"
3768,1193156481,4,2017-10-20,c,"2017-10-20 17:23:51"
3769,1007315994,10,2017-10-20,c,"2017-10-20 17:23:58"
3769,1007865786,2,2017-10-19,c,"2017-10-19 14:42:23"
3769,1017245343,39,2017-10-19,a,"2017-10-19 07:23:13"
3769,192791487,27,2017-10-20,c,"2017-10-20 14:59:44"
3770,1005543335,3,2017-10-19,c,"2017-10-19 07:23:14"
3770,1006666380,23,2017-10-20,b,"2017-10-20 14:59:44"
3770,1193224013,25,2017-10-20,a,"2017-10-20 17:24:00"
3771,1000902660,11,2017-10-20,b,"2017-10-20 14:59:45"
3771,1005543335,14,2017-10-19,b,"2017-10-19 07:23:25"
3771,99073112920,28,2017-10-20,a,"2017-10-20 17:24:06"
3772,1000295499,26,2017-10-20,c,"2017-10-20 14:59:45"
3772,1017245343,27,2017-10-19,b,"2017-10-19 07:23:28"
3772,1127047437,26,2017-10-20,c,"2017-10-20 17:24:09"
3772,99080603530,5,2017-10-19,a,"2017-10-19 14:42:45"
3773,1000408952,32,2017-10-20,b,"2017-10-20 14:59:46"
3773,1007315994,26,2017-10-20,c,"2017-10-20 17:24:09"
3773,1193197820,30,2017-10-19,d,"2017-10-19 07:23:28"
3773,99080603530,26,2017-10-19,c,"2017-10-19 14:42:52"
3774,1000190023,18,2017-10-19,c,"2017-10-19 14:43:01"
3774,1000206570,33,2017-10-20,d,"2017-10-20 17:24:10"
3774,1005543335,16,2017-10-19,e,"2017-10-19 07:23:31"
3774,99112102120,20,2017-10-20,a,"2017-10-20 14:59:47"
3775,1004960219,21,2017-10-19,c,"2017-10-19 14:43:02"
3775,1017245343,9,2017-10-19,b,"2017-10-19 07:23:36"
3775,1216728374,19,2017-10-20,b,"2017-10-20 14:59:48"
3775,99073112920,23,2017-10-20,b,"2017-10-20 17:24:26"
3776,1000206570,28,2017-10-20,a,"2017-10-20 17:24:27"
3776,1001131368,32,2017-10-20,b,"2017-10-20 14:59:48"
3776,1005543335,36,2017-10-19,a,"2017-10-19 07:23:40"
3776,1007411543,25,2017-10-19,a,"2017-10-19 14:43:04"
3777,1000098814,8,2017-10-20,b,"2017-10-20 14:59:50"
3777,1193197820,38,2017-10-19,a,"2017-10-19 07:23:40"
3777,99070612603,6,2017-10-20,c,"2017-10-20 17:24:35"
3778,1001131771,31,2017-10-20,a,"2017-10-20 14:59:51"
3778,1007315994,4,2017-10-20,c,"2017-10-20 17:24:45"
3778,1017245343,18,2017-10-19,c,"2017-10-19 07:23:42"
3779,1000206570,21,2017-10-20,c,"2017-10-20 17:24:48"
3779,1001133021,14,2017-10-20,b,"2017-10-20 14:59:51"
3779,1017245343,11,2017-10-19,b,"2017-10-19 07:23:46"
3780,1000902660,22,2017-10-20,a,"2017-10-20 14:59:51"
3780,1005543335,10,2017-10-19,c,"2017-10-19 07:23:50"
3780,1127047437,8,2017-10-20,b,"2017-10-20 17:24:49"
3780,99050211815,30,2017-10-19,a,"2017-10-19 14:43:35"
3781,1000564568,20,2017-10-20,a,"2017-10-20 14:59:51"
3781,1017245343,38,2017-10-19,a,"2017-10-19 07:23:50"
3781,99070612603,37,2017-10-20,a,"2017-10-20 17:24:51"
3781,99080603530,15,2017-10-19,d,"2017-10-19 14:43:42"
3782,1017245343,26,2017-10-19,c,"2017-10-19 07:23:55"
3782,99070612603,27,2017-10-20,b,"2017-10-20 17:25:13"
3782,99080603530,1,2017-10-19,a,"2017-10-19 14:43:59"
3782,99112002010,36,2017-10-20,a,"2017-10-20 14:59:52"
3783,1000206570,29,2017-10-20,a,"2017-10-20 17:25:17"
3783,1001132887,24,2017-10-19,a,"2017-10-19 07:24:03"
3783,99100508865,19,2017-10-20,b,"2017-10-20 14:59:55"
3784,1001132887,12,2017-10-19,b,"2017-10-19 07:24:12"
3784,1001233695,26,2017-10-19,c,"2017-10-19 14:44:03"
3784,1193156481,27,2017-10-20,c,"2017-10-20 17:25:27"
3784,98062364203,39,2017-10-20,a,"2017-10-20 14:59:55"
3785,1000206570,17,2017-10-20,f,"2017-10-20 17:25:30"
3785,1007222127,25,2017-10-20,c,"2017-10-20 14:59:57"
3785,1017245343,32,2017-10-19,a,"2017-10-19 07:24:20"
3785,98070154145,17,2017-10-19,f,"2017-10-19 14:44:05"
3786,1000206570,13,2017-10-20,a,"2017-10-20 17:26:09"
3786,1000406691,29,2017-10-20,a,"2017-10-20 14:59:58"
3786,1193197820,25,2017-10-19,b,"2017-10-19 07:24:33"
3787,1000406691,10,2017-10-20,c,"2017-10-20 15:00:01"
3787,1000756897,3,2017-10-19,c,"2017-10-19 07:24:35"
3787,1193224013,34,2017-10-20,a,"2017-10-20 17:26:12"
3788,1000408952,3,2017-10-20,c,"2017-10-20 15:00:01"
3788,1000756897,31,2017-10-19,a,"2017-10-19 07:24:52"
3788,1001131799,22,2017-10-19,a,"2017-10-19 14:44:19"
3788,99073112920,17,2017-10-20,b,"2017-10-20 17:26:13"
3789,1000206570,15,2017-10-20,d,"2017-10-20 17:26:18"
3789,1000444172,3,2017-10-20,c,"2017-10-20 15:00:02"
3789,1001233695,2,2017-10-19,c,"2017-10-19 14:44:20"
3789,1017245343,10,2017-10-19,c,"2017-10-19 07:24:57"
3790,1193197820,27,2017-10-19,b,"2017-10-19 07:25:07"
3790,192791487,32,2017-10-20,b,"2017-10-20 15:00:02"
3790,99070612603,18,2017-10-20,e,"2017-10-20 17:26:29"
3791,1000085461,30,2017-10-20,a,"2017-10-20 15:00:02"
3791,1000190023,26,2017-10-19,c,"2017-10-19 14:44:33"
3791,1017245343,28,2017-10-19,b,"2017-10-19 07:25:29"
3791,99070612603,35,2017-10-20,a,"2017-10-20 17:26:39"
3792,1000206570,4,2017-10-20,b,"2017-10-20 17:26:49"
3792,1000756897,30,2017-10-19,a,"2017-10-19 07:25:31"
3792,1001131368,38,2017-10-20,b,"2017-10-20 15:00:03"
3792,1037664816,17,2017-10-19,f,"2017-10-19 14:44:44"
3793,1000099443,11,2017-10-20,b,"2017-10-20 15:00:04"
3793,1000756897,16,2017-10-19,e,"2017-10-19 07:25:36"
3793,1193156481,35,2017-10-20,a,"2017-10-20 17:26:59"
3794,1000395753,39,2017-10-20,a,"2017-10-20 17:26:59"
3794,1000406691,36,2017-10-20,b,"2017-10-20 15:00:05"
3794,1000756897,9,2017-10-19,b,"2017-10-19 07:25:46"
3794,1001131799,30,2017-10-19,d,"2017-10-19 14:45:00"
3795,1000756897,14,2017-10-19,b,"2017-10-19 07:25:51"
3795,99073112920,18,2017-10-20,d,"2017-10-20 17:27:00"
3795,99112002010,14,2017-10-20,b,"2017-10-20 15:00:06"
3796,1000756897,8,2017-10-19,b,"2017-10-19 07:25:57"
3796,1001249120,32,2017-10-20,b,"2017-10-20 15:00:07"
3796,1002155298,29,2017-10-19,a,"2017-10-19 14:45:15"
3796,1007222412,35,2017-10-20,b,"2017-10-20 17:27:00"
3797,1000395753,1,2017-10-20,a,"2017-10-20 17:27:11"
3797,1017245343,22,2017-10-19,a,"2017-10-19 07:26:02"
3797,1193147614,7,2017-10-20,c,"2017-10-20 15:00:07"
3798,1000756897,25,2017-10-19,a,"2017-10-19 07:26:04"
3798,1001131771,28,2017-10-20,a,"2017-10-20 15:00:08"
3798,1004960219,8,2017-10-19,b,"2017-10-19 14:45:16"
3798,1193224013,5,2017-10-20,d,"2017-10-20 17:27:16"
3799,1000902660,24,2017-10-20,a,"2017-10-20 15:00:09"
3799,1007315994,39,2017-10-20,a,"2017-10-20 17:27:20"
3799,1017245343,19,2017-10-19,b,"2017-10-19 07:26:08"
3800,1000098814,39,2017-10-20,a,"2017-10-20 15:00:09"
3800,1000206570,22,2017-10-20,b,"2017-10-20 17:27:28"
3800,1017245343,3,2017-10-19,c,"2017-10-19 07:26:14"
3801,1000101181,37,2017-10-20,a,"2017-10-20 15:00:09"
3801,1000395753,23,2017-10-20,c,"2017-10-20 17:27:29"
3801,1002155298,12,2017-10-19,b,"2017-10-19 14:45:29"
3801,1193197820,32,2017-10-19,d,"2017-10-19 07:26:15"
3802,1000756897,33,2017-10-19,d,"2017-10-19 07:26:17"
3802,1193224013,21,2017-10-20,c,"2017-10-20 17:27:31"
3802,99100508865,22,2017-10-20,a,"2017-10-20 15:00:10"
3803,1001133021,35,2017-10-20,a,"2017-10-20 15:00:10"
3803,1017245343,12,2017-10-19,b,"2017-10-19 07:26:19"
3803,1193156481,16,2017-10-20,e,"2017-10-20 17:27:31"
3803,98070154145,38,2017-10-19,a,"2017-10-19 14:45:38"
3804,1000206570,26,2017-10-20,c,"2017-10-20 17:27:34"
3804,1000756897,15,2017-10-19,d,"2017-10-19 07:26:28"
3804,1001233695,31,2017-10-19,a,"2017-10-19 14:45:41"
3805,1000085461,4,2017-10-20,c,"2017-10-20 15:00:11"
3805,1193197820,18,2017-10-19,c,"2017-10-19 07:26:30"
3805,99073112920,8,2017-10-20,c,"2017-10-20 17:27:38"
3806,1000395753,21,2017-10-20,b,"2017-10-20 17:27:43"
3806,1000756897,12,2017-10-19,b,"2017-10-19 07:26:34"
3806,1216728374,39,2017-10-20,a,"2017-10-20 15:00:12"
3807,1007222412,7,2017-10-20,b,"2017-10-20 17:27:48"
3807,1017245343,30,2017-10-19,a,"2017-10-19 07:26:49"
3807,1017265078,21,2017-10-19,c,"2017-10-19 14:45:55"
3808,1000756897,37,2017-10-19,b,"2017-10-19 07:26:51"
3808,1007315994,1,2017-10-20,a,"2017-10-20 17:27:48"
3809,1000206570,10,2017-10-20,c,"2017-10-20 17:27:51"
3809,1000296139,1,2017-10-20,b,"2017-10-20 15:00:17"
3809,1017245343,35,2017-10-19,a,"2017-10-19 07:26:55"
3809,1037664816,18,2017-10-19,c,"2017-10-19 14:45:57"
3810,1000756897,7,2017-10-19,c,"2017-10-19 07:27:00"
3810,1001131799,6,2017-10-19,c,"2017-10-19 14:46:09"
3810,1007222127,13,2017-10-20,a,"2017-10-20 15:00:19"
3810,1007315994,23,2017-10-20,b,"2017-10-20 17:27:59"
3811,1007242738,7,2017-10-20,c,"2017-10-20 15:00:20"
3811,1017245343,37,2017-10-19,a,"2017-10-19 07:27:02"
3811,1193156481,30,2017-10-20,a,"2017-10-20 17:27:59"
3812,1000756897,5,2017-10-19,a,"2017-10-19 07:27:06"
3812,1001233885,35,2017-10-19,b,"2017-10-19 14:46:11"
3812,1007222412,1,2017-10-20,b,"2017-10-20 17:28:09"
3812,1007666787,21,2017-10-20,c,"2017-10-20 15:00:21"
3813,1000206570,7,2017-10-20,c,"2017-10-20 17:28:10"
3813,1017245343,6,2017-10-19,c,"2017-10-19 07:27:08"
3813,1216728374,3,2017-10-20,c,"2017-10-20 15:00:22"
3814,1000756897,24,2017-10-19,a,"2017-10-19 07:27:11"
3814,1000887895,13,2017-10-20,b,"2017-10-20 15:00:24"
3814,1007315994,36,2017-10-20,a,"2017-10-20 17:28:11"
3815,1002155298,10,2017-10-19,c,"2017-10-19 14:46:20"
3815,1007315994,20,2017-10-20,a,"2017-10-20 17:28:22"
3815,1007578916,14,2017-10-20,b,"2017-10-20 15:00:25"
3815,1017245343,25,2017-10-19,a,"2017-10-19 07:27:13"
3816,1000206570,3,2017-10-20,c,"2017-10-20 17:28:31"
3816,1000756897,21,2017-10-19,c,"2017-10-19 07:27:16"
3816,1001131771,38,2017-10-20,b,"2017-10-20 15:00:26"
3816,1001131799,8,2017-10-19,c,"2017-10-19 14:46:24"
3817,1000406691,3,2017-10-20,c,"2017-10-20 15:00:27"
3817,1193197820,40,2017-10-19,a,"2017-10-19 07:27:21"
3817,98070154145,29,2017-10-19,d,"2017-10-19 14:46:30"
3817,99073112920,35,2017-10-20,a,"2017-10-20 17:28:37"
3818,1001233695,14,2017-10-19,b,"2017-10-19 14:46:34"
3818,1007666787,9,2017-10-20,b,"2017-10-20 15:00:27"
3818,1017245343,34,2017-10-19,b,"2017-10-19 07:27:23"
3818,99070612603,4,2017-10-20,c,"2017-10-20 17:28:37"
3819,1000203100,23,2017-10-20,b,"2017-10-20 15:00:27"
3819,1000756897,39,2017-10-19,a,"2017-10-19 07:27:24"
3819,1007411543,32,2017-10-19,b,"2017-10-19 14:46:39"
3819,99070612603,23,2017-10-20,b,"2017-10-20 17:28:50"
3820,1000395753,4,2017-10-20,b,"2017-10-20 17:29:05"
